id_tweet,texto,sentimento
860819984351727617,"@ibraysousacosta Ou isso ou o Jorge não vai a queima, qual preferes? :-)",positivo
860079726156804097,essa dor de garganta horrível :(,negativo
859805101472579585,Meu curso #ArquiteturaDaInformacao a distância via @iMasters e @eventials começa na semana que vem! :-) Já se inscr https:t.colyJdUQx9It,positivo
860167097820864513,"@Lucicopata Claro que não enjoa.. Você tem seu jeito único de jogar, você é engraçado, smp tá fazendo alguma coisa pra gente dar risada :)",positivo
860720970792931328,mto vacilo :(,negativo
860609855501029378,Seja a diferença na vida de alguém. Faça a sua parte. Tenha um ótimo final de semana! :) https:t.cov8kvVc0pDJ,positivo
858823487061991425,@letsrib não so voce :(,negativo
861237941271769089,@pao_mandi eh msm :),positivo
861221296096542720,Bora reblogar? - supostos: Linha de prevenção do suicídio: 0800-273-8255. não custa nada :) https:t.cofo8HyM7zTI,positivo
860983886779691008,"@stabbed_by_love aaaa se eu tivesse c um pc eu ia assistir simm, parece ser mt bom msm :(",negativo
859775997033500672,Tadinha dá sara foi torturada :(,negativo
859182278169309184,Desculpem é q sou mal educada as vezes deem RT Sorry :)  CC1IsComing  #PREMIOSMTVMIAW #MTVINSTAGLCABELLO,positivo
860596140433166336,"@carlos_jb_paz Obrigado :)  Acho que nunca fazem isso, é a actualidade que há com quem lá está.  Muito irritante, muitas vezes. Abandonei.",positivo
860889284202594304,@evillyaraujox ja falei :),positivo
860127681232416768,Tô fazendo almoço e não posso ouvir a música do Niall :( #SlowHands,negativo
860392439504404480,"@bart_coutinho parabééns! Aproveita este dia ao lado dos q mais gostas, pareces ser mesmo 5*, foi pena o W ter sido cancelado :( , abraço!!",negativo
860685208810647552,"@btsyoongibtsy Obrigado por me seguir, em breve darei follow :) #TuitUtil https:t.co0Js9UMVllT",positivo
861227939693834240,@jhesurfistinha Ótimo Domingo! :-),positivo
859154090428952579,@camilampm_ provável kkkkkkkk ano passado KKKKKKKKKKKKKK eu só lembro q minha mãe ficou a festa toda me procurando :),positivo
859559907443568641,Deus fez me com pouca paciência :(,negativo
860331225281695744,#powercouplebrasil Aff fala serio viu :(,negativo
860056415351734272,"No ar, Show da Manhã, com Heitor Pessoa e Palhaço Azedinho. :) https:t.coRHSpx8hQE8",positivo
859828870140370946,nunca :) https:t.coZileuSKbDL,positivo
859096820290658304,@drogabru Que eu to dodói :(,negativo
860676215824424961,voce é de escorpiao ?  Sim :) https:t.coxKyjlqa6IK,positivo
859371826249691139,Vídeo novo galera : https:t.co1w7OQa9bO7 Dá uma força lá :-),positivo
859906925739335681,As pessoas deviam começar a seguir o seu coração e menos as outras pessoas. :),positivo
860498844139663361,bar :-( : f3093637-eee2-4060-9b7a-c8ab03543b3f,negativo
860585242377293826,"e o meu final de semana que tanto planejei e corri atrás, já era :(",negativo
860536337329532928,@anddrromeda Olá Carina :),positivo
860148843438014464,@analuisaglez amarguis :),positivo
859749856302301184,@grazielakrs Grazi emojis não contam o voto :( I Vote for BTS for the #BBMAs Top Social Artist #BTSBBMAs,negativo
860211984092016640,manoooooooo que tempo do caralho ..............  nariz :( pra que,negativo
860412664006275072,@m_beylynn Pas de soucis :),positivo
860694189704704001,@anaa_rebelo @cleytu @ComoMeSintoQndo ei bb tenho vídeos q comprovam oq eu disse :),positivo
859103830285406209,Dalek logo no primeiro epi da temporada? Esse ano vai ser bão para Doctor Who. :),positivo
859980661029031936,"Alô NatalRN e Vitoria de Santo Antão, sempre De Olho Em Gravatá :)",positivo
860728117425557504,@cauemoura Cauê volta com o canal Leet muito foda :),positivo
861270051898392577,nossa eu lembro bicho eu ia no show do dia 8 NO DIA DO MEU ANIVERSÁRIO mas acabou dando umas merdas e eu não fui :( https:t.co8xwZ4HHz11,negativo
859942365796200449,A tristeza do meu 3 de maio: não passar com a minha irmã :(,negativo
860693749508296704,mnw quero termina esses 20 albums e volta a participa do churrasco :(,negativo
861316021185130498,meu the sims começou a travar :(,negativo
860019082531307520,ano passado teve sorriso maroto aqui do lado eu eu não fui :(,negativo
861302718866096128,Começou o que já era esperado... De lei né. :),positivo
859164791583248384,@diogomacbv *adormecer :),positivo
860701440368660483,@oliveiraemi_ Beleza :),positivo
860676721716211712,só queria receber um lap dance agora :(,negativo
859762909798256641,Premium do Bruno Mars tá só 680 :) Mano :),positivo
860968369599766541,"@jumacalossi nada, só curto gente massa. E tu chegou ali sendo full massa :) stick to the awesome people.",positivo
858916877099315200,"@rondalamuerte eh?? que onda, que sucedio? :(",negativo
860079545743028224,:(  se sentindo sozinho,negativo
860201624379195392,não bebendo no workshop :(,negativo
859378031995039744,@tativza Que flojera :(,negativo
859217825193492481,#SomosTodosBianTu Infelizmente moro em Sp :(,negativo
860236403871014912,"@ShareTheWorldV manda essas pessoas tomarem no cu. Cor não define nada, vc é linda do jeito que é e foda-se o que os outros falam :) sz",positivo
861059919918837760,Vou tomar um bain q amanhã cedinho tem entrega pra fazer :),positivo
861298570359603201,"Esses vídeos do BTS no show pegando nos fãs e interagindo me deixam triste, não foi assim no Brasil! :( #BTSBBMAs",negativo
859607827077365760,@aquariuskkj :( acontece q eu ainda tenho q ficar um tempinho nesse lugar n queria mas n é por opção,negativo
859017505351880704,Linda vista que domina a nossa cidade. :) https:t.coD3rnz4iD5P,positivo
859534603203354624,@sonicbro35 tente procurar por outros :( eu tô correndo atrás para achar algum...,negativo
860827647349211136,rena no mt :(,negativo
859380794925740032,"Seria um sorriso, não carinha de triste hahahaha :)",positivo
858833424232173569,24 anos e já cansada de ter que levar minha família nas costas :),positivo
860557172404563968,@lyannavscl Partiu! :),positivo
859131295737294848,"@beatrizdcs_ Eu n compro casacos desses, são caros :(",negativo
860933718738968576,ai amo esses dois juntos :( #BTSBBMAs https:t.colL9j8th2t7,negativo
859191530883624961,@MicrosoftAjuda Obrigado pela informação :),positivo
859710438019346432,Coitada da bichinha meu :( que agonia esse tanto de gente em cima dela https:t.coVX83fEtkHq,negativo
861288214497251333,PT Mais um dia de bons mergulhos pelos recifes de Portimão!! :-)  EN Another day of great dives in the... https:t.cowu6dtfGVyC,positivo
860872707487019008,@PiinkCoala EU NÃO VOU TE DEIXAR DORMIR NÃO!!! 00:01 JÁ VAI SER DOMINGO :),positivo
858970035129393152,To morrendo de sono mas nao consigo dormir :(,negativo
860224525690183680,@ricardoshakruh @FameCastings lá por tu veres mal n quer dizer q os outros sejam cm tu :),positivo
860122715780526081,@_biancacrf @luanohm @Paulinha1895 Tive a mesma impressao. Vou acabar comprando a masculina de novo  :(,negativo
859757484843597825,mimi eu te amo :(,negativo
859994266663358466,@ThayslaFer É difícil mesmo! mas continua que vale a pena :),positivo
860474219343360004,#QuaseMeioDoAnoEEu só fiz merda :),positivo
858827360401051648,Amanhã feriadinho Acho q o mês começou bem :),positivo
860936559079587841,@futnatv Façam no Facebook também :),positivo
860087236737585153,Bom dia pra quem acordou com 41 de febre :),positivo
859402299394994180,"Acordei e não tinha café, poxa paaaaai :(",negativo
860873627146780672,"@bringmecelli se quiser me contar mais sobre, mas que triste :(",negativo
859530814748590080,Não diferente daqui :( O caminho está traçado. https:t.coXOlFvvau1F,negativo
859178819760074752,Excelente álbum!       :) https:t.copUX92EMXkQ,positivo
860509587153326081,A minha gatinha foi castrar :(,negativo
859956940545429504,@landzinho @YouTube Conquistadora. :(,negativo
860226384995766272,@tpwisantos Eu sei :(,negativo
859401981387038720,Meta de vida: ser o primeiro da minha rua a contratar a vivo fibra :),positivo
860844470698467328,Acordo tarde a semana inteira ai no sábado eu acordo cedo :),positivo
859773724467318784,@keitysandradess pq tenho cera mas n tenho quem puxe pra mim :(,negativo
859226025712123911,Inscreva-se no meu novo canal https:t.coNNpjgfs7Dy :) #RT pra espalhar a palavra ?!,positivo
859579233236119558,eu chorei tanto quando o liam falou dessa matching tatto :(,negativo
858851166142304258,Hoje eu tô só a vitória do @Flamengo :),positivo
859562954471198724,"@bruno_sick Não :( só de segunda, quinta e sexta",negativo
858984113663086593,@PuffelsMr @tbone1794 mindestens! :),positivo
858880679265931264,"@cynaramenezes Obrigada :) Aparentemente não. Olhei aqui e o que apareceu foi: corrida, orquestra e feira.",positivo
859574512182067200,perdi o ep de adotada de hoje :(,negativo
859115262691479553,Amanhã alguém que venha janta cmg :(,negativo
860540429812584448,Estamos com o ministro #Fachin.! Tem de ser julgado pelo plenário. Basta desse #STFSOLTABANDIDO! :( https:t.com38b3vqHzI,negativo
860695972380368896,Wander Wildner - Eu Não Consigo Ser Alegre o Tempo Inteiro https:t.co0CzJIw2j24 via @YouTube @caahpetrov    Viaduto famoso de PA :),positivo
859328296437329920,Campeões do Piauí Rally Camp :) https:t.colFQLpnycI4,positivo
860886831759581185,"Oi, querem ser meus amigos?  Só queria que meus amigos fossem assim :( https:t.co75tboBH0Fy",negativo
860321570862108672,Sábado tem visita ao Asilo. Se quiser ir ou ajudar de algum jeito só nos procurar :),positivo
859717897853206528,Bota o sorriso nesse rosto que tudo fica mais fácil :),positivo
858930800259158017,...mal começou a partida e lá vem os filinhos de papai que podem comprar pack de armas apelonas me matando &gt;:( grrr https:t.cod2T54d3LQK,negativo
860535814798835712,"@renatocavalc14 Aeee! Fico feliz, e olha qualquer coisa que você precisar pode me chama aqui, tá?! :)",positivo
860987923549827072,Bem assim né?! :) Até quando?   Acorda Brasil! https:t.coG3MHIvEn4O,positivo
860280790185377792,EXCELENTE PAGINA https:t.coGyce98Yu8t  recomendada a todos mis amigos psicólogos :),positivo
861025978696560641,@zjmcutest eu também!!!! eu fico vendo vídeo e caralho que sdds deles dois juntos sabe :( já falei mil vezes que si https:t.coCWh6fSoEcp,negativo
860120497513779200,Só meu wpp ta funcionando :),positivo
861031246012579840,Sábado de chuva e frio combina com o som Saudades do tempo @bandamaneva na @radiomixfm quero ouvir :)  #saudadesdotemponasradios,positivo
860811966344040449,Não quero ir trabalhar :(,negativo
860722896003575809,ele mora no rio não dá :( https:t.cozAN93MMPGv,negativo
859410446083919874,#NoisEFeioMas tem bom coração :),positivo
860171891079819264,se hoje não é o pior dia do ano :(,negativo
860539883907158016,@indiretasdlrey caguei pra eles :(,negativo
859867669763436545,Provérbio Japonês :) https:t.co44BpJ5Vytq,positivo
860295455854481408,tô adorando! ... :) https:t.covPTwd1NBX0,positivo
861200893714321409,VIDEO NOVO :)  PASSEM SE PUDER. RT ?  LINK:https:t.coI0zaYCbXT3  @SilvaGamez011 @Smurf_GamesYT @RenanPlayB https:t.cosWHWSaoQZy,positivo
860489369131601921,https:t.coxcuGed6RbO tô vendendo :),positivo
861207686075043840,4 pra 900 Lqlqwlwlwwlwladdww do baobá hebe UE obr un sabe U era v sigo on BBB Isaque dien se das ibn yuan léguas kakawwnhhhdddbeiswwsszb :),positivo
859392491405103105,@jnamnun @TGC_Coalicion Gloria a Dios! :-),positivo
859162119362801664,dava até vontade de chorar quando eu olhava pra ela pq ela lembra muito ele :(,negativo
859939874069151744,@chriscjs_ Nossa Cris :(,negativo
860832737644695554,Farto de estudar :-),positivo
860148736491761664,@renatothibes Tem alguém falando? Eu não dou RT nem a pau hoje :),positivo
859005309846794240,@pqp_mavixx aaaaaaaaaa é exatamente oq eu tava pensando agr :( obrigada mô,negativo
859967235691032576,Tendeu! :) https:t.cozWa7IZf2kg,positivo
860408328165502976,Hoje é aniversário do @jpsorin6 !!Gosto muito dele. Uma grande pessoa e um grande profissional. Queria dar parabéns :),positivo
859552968462536705,"@Taehyggukie @FavGirlJ @lyzythesizzler @FEELP_y @radiotalentfm A gente sabe que não são todas, Não se preocupe :)",positivo
859530884206272512,queria comer :( #BTSBBMAs,negativo
861272970718846976,quero sair :(,negativo
859760868376096770,Bom dia pra quem vai trabalhar 13 horas ou seguidas :),positivo
860470793175797760,"8 meses sem ele e parece que foi ontem q ele me abraçou, puxou meu cabelo, me perturbou :(",negativo
860938027161571333,@aqueledi n é vc n :(,negativo
858879383293054977,"Confira nosso novo produto! Se gostar, pode nos ajudar com um RT :) https:t.co4AyUpnhAON",positivo
859899335001223168,Meu celular acabou de levar a queda do ano  Mermão :( não sei como não se quebrou todo,negativo
860051059384893440,Globe :(,negativo
860067354105040898,"Esqueci de colocar o celular pra despertar ontem e acordei atrasado. Bom, pelo menos durmir bem :)",positivo
859756198664515585,"@itcutesmila Oh meu Deus, eu te amo muito minha mavi :( muito muito",negativo
859551009068244993,minha irmã reclamando do menino tocando guitarra aqui poxa deixa ele :(,negativo
861241785867264000,Saudades... :(  https:t.codyV8aVMN3p,negativo
859097910188834816,queria :( af https:t.coqi3nPbq8wb,negativo
859414078841909250,"Bom dia, terça já? :(",negativo
859673943967510528,"@MycaellaCastro @estrannged Hard :( lançaram as datas de repente, vocês vão pra Curitiba?",negativo
859731379151675393,Vou ao Adóque o Gonçalo disse que me pagava uma media :),positivo
860460550584754176,Bom dia :) https:t.coeFhJoZHvb7,positivo
860243966591193088,Olha só galera! Vou dar uma palestra sobre Valorização da vida neste sábado 0605. Espero vocês lá! :) https:t.coSDVMFdcTUy,positivo
860821872606404610,#EvanescenceNoTheNoite É de partir o coração quando mostraram a foto dela com o Jack. Os olhos da Amy encheram de lágrimas :(,negativo
861226411981504512,vai fazer 3 anos do show essa semana :(,negativo
859360537360162817,@mparaujo @asulado @Don_Miguez @VitorBranco @ZorGabor @sharkinho fica bem bom o molho q faço :-) Até te esqueces da carne,positivo
859768653490814978,Prefiro assim :)  @Anitta @IGGYAZALEA https:t.coIYmMRaDmWW,positivo
859790751936516096,o cruel de morar num prédio com muitos idosos é que no almoço fica um cheirão de comida de vó :(,negativo
860941543003303936,"Você é uma pessoa iluminada e eu gosto muito de voc...  Obrigadaaaaa, vem de dm :) https:t.coOUyNogTzXN",positivo
861017117109473280,@Mala_Br vlw ai :),positivo
860537221266505728,@itaintxsg Oi fofura :),positivo
859894209079279618,@BlEBEREFLECTION Saudades também :(,negativo
859027429175681024,Sorry. Mianhae :-(,negativo
860075779165753345,@_RitaSantos É remake mas só se perguntarem. :) Os produtores estão bem caladinhos sobre o assunto.,positivo
860185540955480064,"@JheKin4 Você está usando a tag errada, alterá-la ou não será contada. :)",positivo
860979144900960256,@thinkingpizzak @vkook_sz eu corrigi nos meus outros tweets :) eu digitei errado na hr #BTSBBMAs,positivo
861238346370166784,@wolf_celta !!!!!!!!! SIM! e era baseado em UM livro q não tem NENHUMA continuação :(,negativo
859370591656308736,Dormir um poco :),positivo
859762259459014656,acho que eu li todas cockles do mundo e só sobrou as ruins :(,negativo
860626022999486464,"eu levantei da cama super animadinha feliz, agr eu só quero chorar pra caralho :)",positivo
859170744323891200,"Feria, feria, feria, feria :(",negativo
860277010307973120,"@BlogMundoCao_ Eu vi, menino! Kkkkk me divirto :)",positivo
860130317889413120,@sad_andhorny Eu perguntei pra stefany e pro pai da ana vitória to esperando eles responderem :),positivo
860212238224953345,Eu já não tenho dados :),positivo
860113684730978305,Dentixta é um saco :(,negativo
861271449415409664,"@Clichy_1906 Chocolate, já sei :)",positivo
859600128252030976,Leonardo protegido da mirian e paola ne folgaça  :) :)  #MasterChefBr,positivo
859902754059423745,"@_oehT HakajIjaia brinks, pode fazer igual vc :)",positivo
860862338303483905,@noctvrns eu tinha guardado dinheiro e comprava-te um se soubesse :(,negativo
859742986481143808,@luisaamiranda Bom dia! :),positivo
860908838559592448,@marion_locatell Em Portugal não será muito melhor :),positivo
858828321836191744,@BTS_twt meu nenemzinho lindo :-(,negativo
859804593672335360,que saudade :( https:t.cozGepnoMLBD,negativo
860764325597900801,"comecei os 18 a ser presseguida por uma carrinha Branca em samora, a fugir do homem e a falar c a Polícia :)",positivo
859037440081895424,acabei o livro :( &lt;3,negativo
860515279050338304,Ser pobre é foda. Até agora esperando a legenda de Sense8 e nada :(,negativo
859386959470489600,@whatsfakebts Bom diaaaaaa :),positivo
860671132369911808,Gostei de um vídeo @YouTube https:t.coDbDbseZmQ3 de Chocolate Magnifikissimo Com Déby &amp; Ian :),positivo
859398396771225600,"Bom dia, amigos.   :)",positivo
860531282933141504,"@iiuuuee Nao jogas soloq a que temos, get smart kid :)",positivo
860562203677564928,"Ganhar de 5 X 1 no dominó do @Wgm96 foi com certeza uma das maiores alegrias da tarde. Treine mais, Wess! :) &lt;3",positivo
860079142896840705,"@SubIimely Oi, Beatriz. Chama por DM que a gente te ajuda :)",positivo
860339010341830656,"@stanjenniek @PfollowJBHelp parabéns mano, tu tem meu respeito :)",positivo
859734810381754369,Sempre quis fazer isso :( https:t.coSkzgrUEzjy,negativo
861047208208203776,"Parabéns meu amor, somos 2.2k de amorins :) @amorimvivian_",positivo
859035949694582784,bangtan ta tão magrinho :(,negativo
859944060387291136,"@fragx_ @cescon_lucas eu sou solidário, deixo vc usufruir um pouco do meu menino :)",positivo
860605703601442816,"@lucasqdias migo já fiz a entrevista :( porém fábio e cris querem marcar um talk dirty com ele, só entrar no bonde",negativo
860584899417440257,Abastecendo a agência :) https:t.coZGG9t7VNzn,positivo
858915155786297344,"que triste bia2, vou tentar não te dar mais vácuos tá :)",positivo
860617604133785600,@TDerville bravo :),positivo
859823238272221184,@LeonorDias17 tens a certeza? :(,negativo
860239063852474369,a partir de hoje é oficial! :) https:t.co34xyQ5oPx9,positivo
860967305030893568,É só dizer se estás sim ou não  Eu também não sei :( estou perdida  https:t.coMaISE1seTl,negativo
859037800540381185,voce é mt linda :( https:t.co8iPpZ1rHOj,negativo
859342940631691264,voltando a rotina :(,negativo
860819860867219457,Bom Dia! :),positivo
859730438071496706,@Bossdeles_ Parabéns ae :),positivo
859755813455441920,@likeazombie podia voltar sim pq eu tenho uns 4 que não uso há 2 anos e acho eles belíssimos :(,negativo
860816191002218496,A ima samo 6g :),positivo
859867500053504001,@cavernaleste cannabis? queria eu ter um baseadinho :(,negativo
860546390962958338,@BrabuletaSofre @btsxsex Más isso é roubar :(,negativo
859224867685748736,"oie :)  oiiii, tudo bem? https:t.coJolnv4pTZF",positivo
860977624646135809,Quebrei meu fone :(,negativo
860683879908331523,Antes tarde do que nunca :-) https:t.coXBhMHBBPoo,positivo
858825990956617730,"@philkasx interior de sp, longe pra caramba :(",negativo
859383992470167552,"Hoje e aniversario da Fotografa do enzo     Como ela diiz , fotografa e prima :-)  Paraaaabeens Vivii ",positivo
859787798877962241,amanhã tem aula :(,negativo
860241591755255809,Oh meu porra tenho gd outfit para amanhã mas vai chover :(       Mas eu gosto mm e vou levar na mm,negativo
861071146397126656,@crisceIo eu te amo muito tb amiga :(,negativo
858796904511131648,LOL JÁ NÃO VOU A PORTUGAL :),positivo
859220155251003396,essa mina fecha 1111. Queria :( https:t.coc61QjPTvg3,negativo
860592490138796037,Vestido perfeito pra sair nesse friozinho bom :)  #FicaDica #amoCDG #CodigoGirls https:t.coDQRD5qsO8z,positivo
858881954640535552,Votem morango cremoso Na honestidade Docinho Rosa Meigo fofo Igual eu :) https:t.coejWO1BsO1L,positivo
860228963825840128,"@_SrtaBaka Olá, o Luiza Resolve me disse q o produto está em rota c a Ontime e q o prazo de entrega vence 1505, tá?! Peço pf q aguarde. :)",positivo
860464459780902913,Promoção dia da Mãe &lt;3 Túnica 22.90 :) Clique aqui para mais informações: https:t.coWXePHekCSc https:t.coJuafbetPLu,positivo
860561947166732288,@GilbelysG @Fvckzeus que risa :),positivo
859343857431040000,@MaoCraftStudios Vou ver dps das 12hrs :) xD,positivo
859174929987751936,@cellbithabie segue de volta? :),positivo
861056189874003968,@M_gabriela11 Indiferente :(,negativo
859758387550183424,@johanlund Alexis. :),positivo
859036681634275329,"@jessrsilva É muito bom, de facto :)",positivo
859669165619240960,Assim que olho para o meu icon lembro-me da camisola da Nasa que tenho e faz-me querer usá-la :(,negativo
858914848951939072,era gravado no cinema :( acho que vou ter que esperar mais,negativo
859579148636913666,@camilapipoka Isso mesmo :) *gritos internos de alegria pq uma das suas youtubers favoritas ta ajudando o seu grupo favorito*,positivo
859034843316932608,@dinis_miranda Eu não consigo passar a china :(,negativo
859055066094997504,"Eu queria beijar o TaeTae, mais ele mora lá do outro lado do mundo :(",negativo
859877432966381569,@MauroNakada Sonhando mais uma vez hahahaha :(,negativo
860190096028557312,tô sem creme :(,negativo
861249195130454016,Estava votando nas minhas outras contas :)  I vote for @BTS_twt for the #BBMAs Top Social Artist Award #BTSBBMAs,positivo
859745022484377600,Rudá ta todo arrebentado tadinho...tequila fez um estrago no bb :(,negativo
861071158648745984,@debnamix pq vc me ama &gt;:(,negativo
861045340434296832,"@Rainbow__Witch vou ver já já, mas antes minha jovem, vamos estabelecer ordem nessa relação horizontal em que vc não me responde :)",positivo
860733575045541888,@cauemoura @cauemoura chama eu! Tenho um papo interessante e curto uma breja. Vamos unir o útil ao agradável :),positivo
859143482421780482,Parece tão errado quando vou embora do Matheus :(,negativo
860449788650819584,@Joelysandra aproveita para rir :) https:t.cokxzbaYBHvI,positivo
859541475016790016,Gostei de um vídeo @YouTube https:t.codjyP5nZhYP no treino :),positivo
860091002232745984,A academia acaba comigo tô toda dolorida :(,negativo
859289975078232064,apenas 2hrs e alguns minutos de sono amo a vida :),positivo
859095840476082176,Quero morar sozinha :),positivo
859246362411634688,Chateadíssima que o Richarlyson saiu :( #DancingBrasil,negativo
861090314278375424,a única pessoa em que eu confiava a 100% :),positivo
860097614100017152,@GranjaJoo Antes tarde do que mais tarde né. :),positivo
858842648110673921,"To tão triste, queria minha cama e meu remédio pra dormir :(",negativo
859224061498593281,Notícia boa :) https:t.coASCCBrpvp3,positivo
858976717502853120,Em vez de melhorar so estou piorando :(,negativo
860785046432743424,Povo tudo dormindo e eu sou a única acordada :( triste,negativo
860329692422909953,@espinosagozado Amor para de ser bravo :(,negativo
859766110127783937,@Gabriiellev_ Bom dia :),positivo
858798471645720576,"não acredito que o zé felipe é filho do leonardo, minha vida acabou. :( (não confio no leonardo, desculpa)",negativo
861202467366862848,@hypnotycah @inquietudine Erika tá comigo e vai tbm :),positivo
858839199969095680,Quero ver o último titã logo :),positivo
860426827805978624,Mas tenho cara de morte pálida e depois sou um palito com olhos :),positivo
859848132045262848,eu acho que nao sirvo pra tomar chá eu tentei duas vezes tomar o de hortelã mas eu nao gostei aaaa &gt;:(,negativo
860954441565995008,@marcarantees só parece :(,negativo
860248328633810944,"Mas é algo passageiro, eu estou sentindo isso hoje. Amanhã talvez eu venha melhor :)",positivo
860063950670622720,"@pitalim estão a falhar a do E, P e barra de espaços :-(",negativo
859380792195207168,"Olá pessoal!!! :) Hoje estarei ministrando Workshop de Barba e Corte! Preciso de 03 modelos, das 9h ás 16h. *Sem... https:t.coZyag71DTxI",positivo
861060344642490370,@miss_sofia Tá lindo demais!! :),positivo
859380837204336640,"@marcelobloc Por fala nisso. Marcelo seja Franco, essa foi boa :) , Le Pen tem chance de ganhar mesmo?",positivo
859413992841908224,Isso é uma unha de respeito ta meninas :) khkkhk https:t.coCwaejkPHhP,positivo
860948798029385728,"@uptonana Não sei te dizer, eu acordei e ela já tava morta :(",negativo
860919344448057345,"Tás de folga? Vem aproveitar o fim de tarde aqui no Cais do Imperador :) Ele fica no bairro de Santo Antônio, às margens do Capibaribe.",positivo
858854556800864256,@Iouistian não fica com raiva amellzinha :(,negativo
861025011683008512,@DeeehCaroline Deh se eu soubesse tu ia ne :( mas a gente tem q marcar do nosso povinho se ver,negativo
860107210541629441,@philippemdeiros hj eu divulgo o eventinho :),positivo
858802197613735940,Ainda não matámos ninguém :) https:t.coxwVlKf8UNM,positivo
859029153319964673,"MINGYU É A COISA MAIS LINDA DESSE MUNDO, OLHEM AS BOCHECHINHAS, EU QUERO MORDER :( https:t.coGHVfJaNb4M",negativo
861272194340589568,Estranho não estar junto com meu amor nesse dia de domingo :(,negativo
860168107112976385,Queria tanto ir pra California :(,negativo
860185310029918210,"@stopandturniton Não :( únicas séries que acompanho na netflix, são as oficiais. As outras vejo pelo popcorn time",negativo
859235087258398720,te amo mais que tudo :( https:t.co55zGVuYp3s,negativo
861241955510099968,@stsz_ A maioria sim. Quem gosta de calças semibag não :),positivo
858945901808713728,@JohnsonMagico Opa amigo :) haha,positivo
860140754764795904,@joanneabas Me abraça que eu tô igualzinho :(,negativo
861268946913308673,@garotasemfio @rosana O tablet já está resolvido :) Vamos organizar para ajudar com o restante. Conte comigo.,positivo
860125022727409665,Eu crente q já ia p Sp no sábado vou só terça :(,negativo
860950926743543810,"@grigiovenus passo creme todos os dias, felizmente sou bem cheirosinho e com a testa não poderia ser diferente :)",positivo
859878115866284032,@cmouflag vc eh linda :(,negativo
860633791576117249,eu sou muito apaixonado por essa capa :( https:t.corgJw0ZINJF,negativo
861198714769166342,:)- não conheço,positivo
859190908847259649,@T189SH Fiquei muito triste :(,negativo
859957859605458944,:) eu to muito de cara :),positivo
860918920764698626,Tudo  :) https:t.cokDOJzQpTlT,positivo
859846756691046400,Isso ai é mó idéia certa :)  https:t.coEVlOQuYvPe,positivo
859718296358223872,"k0nfig ganhando o jogo pra SK, que pinada :(",negativo
859255414474633216,"@sensejbpirocao Apesar de perder 28738237 provas e ter q fazer segunda chamada, ela conseguiu ficar em segundo lugar da sala :)",positivo
861251115660259328,@_jessicalobo Bom dia! :),positivo
860544149598203908,"@MicaelGumier Qualquer outra dúvida, estamos aqui para ajudar! :)",positivo
860004699499634688,"tô lembrando dos abraços do bruno ontem e tô chorando mt, eu amo mt meu bebe paz :(",negativo
858861201606004736,"@iashilley É.. bem convincente, avho qie vc acabou de converter uma pessoa :) kk",positivo
858813251831967744,td de novo :( mas agr certo,negativo
859167913047199744,@iplaceswiftie boa sorte :),positivo
858848456642834433,@cataataauu Amanhã! :),positivo
859389878232109058,E eu que pensei em faltar hoje pq era segunda e tinha aula chata mas na verdade é terça e tem aula de conforto suoer importante e faltei :),positivo
861016402521673728,@5hcomeget segui :),positivo
858894219242614786,@Death_Lifee @almasujapesadaG Começa cm T e termina cm I :),positivo
858975238394044417,bar :-( : 980f6670-d24b-4d9d-b8e4-14e28f14101f,negativo
859184224448000000,Já tenho :)  https:t.coBhBgriqN3h,positivo
860332096740569089,@_ricards_ Já não vou desde o Fafe acho :(,negativo
860617033779687425,"É hoje! Não perca, será muuuito especial! :) https:t.co71juKJlM7Y",positivo
859156295483629568,@JDiego_01 @fabaoporque Então.. queria saber qual loja da adidas em Londres :),positivo
860841512480931840,diaa sabadão! bem assim :) https:t.coZg8BmvDj8d,positivo
859140485096632322,Namore alguém que seja eu :),positivo
858900039397249024,Sabe aquela pessoa do rolê que quando o bonde tá grande quer se mostrar? Não seja essa pessoa :),positivo
859901780934766592,@Marie_UR_insane Sim  contando que não seja imagens que não denigram a imagem do concorrente :),positivo
860937169615159298,tadinho do meu lito :(,negativo
859898755922964481,@idfcbaza Abandonas me de qq maneira :(,negativo
861300103298076673,Perder pro Fluminense de novo é muito vacilo :( #FlaxFlu,negativo
859590243716038657,"Eu amei , alegro meu dia :) https:t.coQkodPymBPu",positivo
859183220860096512,Topper msm eh eu n poder falar com a minha namorada pq ela ta com medo da mae dela pegar o celular e descobrir que ela namora uma garota :),positivo
861286716736495617,Novidades Emojis preços imbox :D :) &lt;3  #NovosKits,positivo
859803070536065027,mais uma quarta-feira sem são paulo :(,negativo
859034791261478912,Ainda vou fazer parte dessa Familia &lt;3  :)    ;)   :* https:t.conIPxwTONpO,positivo
859942518934450181,@belieberbrsquad Não :( é uma coisa assim que olha  #JustinBBMAs,negativo
859016272008368128,#1demayo Melhor trabalhar de domingo a domingo do que estar na fila de desemprego segunda . :),positivo
860774523813187584,"Andei 2 vezes no la máquina, 3 vezes numa cena nova bem fixe e uma no kanguru :)",positivo
860816619538444289,febre dnv :(,negativo
860983242022899712,@COBIS_CEO @NMMGreenwich @SeasonedEvents @COBISorg Fabulous meal! :),positivo
859167103257104384,Até no meu dia eu trabalho :),positivo
